timstamp,high,low,open,close
1610668800000,14.48620000,14.95990000,11.76190000,13.16790000
1610755200000,13.16380000,19.40000000,13.15670000,17.98930000
1610841600000,17.98490000,18.26770000,16.28000000,17.08320000
1610928000000,17.08970000,18.22100000,15.70000000,16.58980000
1611014400000,16.57860000,17.49000000,15.88700000,16.39330000
1611100800000,16.39510000,18.20780000,14.79000000,17.98080000
1611187200000,17.97980000,18.15000000,14.98200000,15.98180000
1611273600000,15.98370000,18.01780000,14.71110000,17.12070000
1611360000000,17.12430000,18.80000000,16.79510000,18.74460000
1611446400000,18.74470000,18.76460000,17.22000000,17.97450000
1611532800000,17.97570000,19.10000000,17.06900000,17.20700000
1611619200000,17.20750000,17.78440000,16.00000000,17.10130000
1611705600000,17.11150000,17.12700000,15.03160000,15.43000000
1611792000000,15.43500000,17.49380000,15.25830000,16.86430000
1611878400000,16.87160000,17.75220000,15.93890000,16.79680000
1611964800000,16.79950000,17.08080000,16.13270000,16.53490000
1612051200000,16.54230000,17.53320000,15.64380000,16.11280000
1612137600000,16.11530000,16.56150000,15.58070000,16.43850000
1612224000000,16.44010000,17.67000000,15.98130000,17.17650000
1612310400000,17.17660000,20.93220000,16.80000000,20.85380000
1612396800000,20.85880000,21.73210000,18.57000000,19.66770000
1612483200000,19.66820000,21.40000000,19.34720000,20.84000000
1612569600000,20.82590000,21.39900000,19.84250000,20.37340000
1612656000000,20.36900000,20.80310000,18.46000000,19.73450000
1612742400000,19.73650000,23.69690000,19.18280000,22.98530000
1612828800000,22.98400000,24.12000000,22.22690000,23.08460000
1612915200000,23.08900000,24.84980000,21.89160000,23.58210000
1613001600000,23.57840000,25.70710000,23.23570000,25.02240000
1613088000000,25.00360000,29.72720000,24.50000000,28.65550000
1613174400000,28.65230000,30.21000000,27.22030000,27.93640000
1613260800000,27.96020000,29.41420000,26.40000000,26.87240000
1613347200000,26.88000000,29.53650000,23.15550000,27.80210000
1613433600000,27.82010000,31.06060000,26.80020000,30.08320000
1613520000000,30.08970000,32.40000000,29.61090000,31.98620000
1613606400000,31.98490000,32.59260000,30.54530000,31.11000000
1613692800000,31.11000000,35.00000000,29.50000000,34.82400000
1613779200000,34.80930000,42.28480000,34.70000000,38.94200000
1613865600000,38.93810000,40.69920000,38.00000000,39.58630000
1613952000000,39.58670000,39.74340000,30.81040000,37.61430000
1614038400000,37.63690000,37.80000000,26.50000000,34.53250000
1614124800000,34.56970000,36.80000000,31.10000000,33.63960000
1614211200000,33.63150000,35.26000000,30.85820000,31.23410000
1614297600000,31.22820000,33.55160000,28.00010000,31.43620000
1614384000000,31.45060000,35.66180000,31.34710000,33.45750000
1614470400000,33.46640000,34.56000000,29.70000000,33.80000000
1614556800000,33.79640000,35.66000000,33.01490000,35.62730000
1614643200000,35.62780000,37.92470000,34.37770000,36.13930000
1614729600000,36.14850000,38.68000000,36.10310000,37.09850000
1614816000000,37.06610000,38.38000000,34.35000000,35.21660000
1614902400000,35.22510000,35.26870000,31.31000000,33.61940000
1614988800000,33.59260000,34.19970000,32.05000000,33.35960000
1615075200000,33.36280000,35.29990000,33.36280000,35.09500000
1615161600000,35.08980000,35.55660000,33.40530000,34.97370000
1615248000000,34.98670000,38.87880000,34.51480000,38.18820000
1615334400000,38.18450000,39.60000000,36.21810000,37.54940000
1615420800000,37.55340000,38.04340000,35.86750000,36.90260000
1615507200000,36.89880000,37.49950000,34.37730000,35.95510000
1615593600000,35.95820000,38.27420000,34.68730000,37.14180000
1615680000000,37.13080000,37.99790000,36.24770000,36.44270000
1615766400000,36.44270000,38.56360000,33.83510000,34.29630000
1615852800000,34.28680000,35.54220000,32.07000000,35.39870000
1615939200000,35.39810000,36.44950000,34.38790000,36.10360000
1616025600000,36.11570000,37.01870000,34.96480000,35.33990000
1616112000000,35.33990000,38.86360000,34.60000000,38.17350000
1616198400000,38.17350000,40.10000000,37.15590000,37.22790000
1616284800000,37.22930000,38.09950000,36.10010000,36.68510000
1616371200000,36.68020000,37.78030000,35.05720000,35.23380000
1616457600000,35.22020000,36.28960000,34.03250000,34.21740000
1616544000000,34.19610000,36.14680000,27.45860000,30.22090000
1616630400000,30.21390000,31.26760000,28.30000000,29.80590000
1616716800000,29.80590000,33.36890000,29.78940000,33.17820000
1616803200000,33.16070000,33.50000000,31.11190000,32.58840000
1616889600000,32.58730000,33.22310000,31.22760000,32.23310000
1616976000000,32.23310000,34.71400000,31.74960000,34.34030000
