timstamp,high,low,open,close
1509926400000,1.50000000,1.79900000,0.50000000,1.57100000
1510012800000,1.57100000,1.80000000,1.53890000,1.80000000
1510099200000,1.79010000,1.99000000,1.74790000,1.98890000
1510185600000,1.97810000,2.19970000,1.90000000,1.99000000
1510272000000,1.99000000,2.02000000,1.60190000,1.71330000
1510358400000,1.79000000,1.92500000,1.58000000,1.65500000
1510444800000,1.65670000,1.70000000,1.34000000,1.49000000
1510531200000,1.50000000,1.73810000,1.50000000,1.68000000
1510617600000,1.68010000,1.73810000,1.53210000,1.59110000
1510704000000,1.57210000,1.67940000,1.49000000,1.55320000
1510790400000,1.55330000,1.66990000,1.51100000,1.55990000
1510876800000,1.55990000,1.57650000,1.49000000,1.50410000
1510963200000,1.50410000,1.66990000,1.49200000,1.66990000
1511049600000,1.65240000,1.69480000,1.57500000,1.60000000
1511136000000,1.60000000,1.65220000,1.56050000,1.64000000
1511222400000,1.62570000,1.64190000,1.54000000,1.58740000
1511308800000,1.57280000,1.62110000,1.55560000,1.61580000
1511395200000,1.60000000,1.61800000,1.53880000,1.57000000
1511481600000,1.56440000,1.81870000,1.54000000,1.72920000
1511568000000,1.71200000,1.95880000,1.68000000,1.87000000
1511654400000,1.85000000,1.91000000,1.76000000,1.83880000
1511740800000,1.83880000,1.95320000,1.74000000,1.95320000
1511827200000,1.94500000,1.95320000,1.80100000,1.92490000
1511913600000,1.92480000,2.04860000,1.55000000,1.75650000
1512000000000,1.76410000,2.03800000,1.71000000,1.95000000
1512086400000,1.95000000,2.13850000,1.88010000,2.05270000
1512172800000,2.05260000,2.11990000,1.97500000,2.07970000
1512259200000,2.07970000,2.40000000,2.04380000,2.26170000
1512345600000,2.26170000,2.58980000,2.26170000,2.55000000
1512432000000,2.53050000,2.75000000,2.50000000,2.61200000
1512518400000,2.60000000,2.80000000,2.32720000,2.51340000
1512604800000,2.53930000,2.84000000,2.40010000,2.66250000
1512691200000,2.64890000,2.80000000,2.20600000,2.79000000
1512777600000,2.78900000,2.81000000,2.17770000,2.65000000
1512864000000,2.65000000,2.66480000,2.13150000,2.46190000
1512950400000,2.46160000,2.78000000,2.45050000,2.68700000
1513036800000,2.68700000,2.73970000,2.45450000,2.55470000
1513123200000,2.55470000,2.74000000,2.26500000,2.71900000
1513209600000,2.71940000,3.15210000,2.69810000,3.15190000
1513296000000,3.15180000,4.39900000,2.99000000,4.12000000
1513382400000,4.16000000,4.72010000,3.81720000,4.63780000
1513468800000,4.63000000,6.70000000,4.59600000,5.99900000
1513555200000,5.99900000,6.10000000,4.75000000,6.00000000
1513641600000,5.98000000,6.46300000,5.27250000,5.69990000
1513728000000,5.69000000,5.70000000,4.68000000,5.15020000
1513814400000,5.18190000,5.68990000,4.42000000,5.15960000
1513900800000,5.15960000,5.19960000,3.25000000,4.29120000
1513987200000,4.29120000,4.99800000,4.17000000,4.40000000
1514073600000,4.40000000,5.20000000,3.80000000,5.18100000
1514160000000,5.18990000,6.88000000,5.02900000,6.46310000
1514246400000,6.46310000,10.79300000,6.35000000,9.25400000
1514332800000,9.28610000,11.30000000,8.26050000,10.07310000
1514419200000,10.07000000,10.25000000,7.80000000,9.25000000
1514505600000,9.28000000,9.80200000,8.39000000,8.70940000
1514592000000,8.68080000,8.70940000,6.93010000,7.59470000
1514678400000,7.57830000,8.79800000,7.51750000,8.53000000
1514764800000,8.54780000,8.70000000,7.80000000,8.45000000
1514851200000,8.45000000,9.11330000,8.09220000,8.71500000
1514937600000,8.71510000,9.46970000,8.26530000,9.30400000
1515024000000,9.30400000,9.65110000,8.55950000,9.14300000
1515110400000,9.13500000,16.81720000,8.96510000,14.89080000
1515196800000,14.89080000,23.60000000,14.69990000,22.60000000
1515283200000,22.60000000,22.65990000,18.05000000,18.59400000
1515369600000,18.53750000,19.29990000,14.00180000,17.99710000
1515456000000,18.04000000,20.61140000,16.43500000,17.39900000
1515542400000,17.39920000,17.55540000,14.60040000,17.50000000
1515628800000,17.50000000,23.10790000,13.66000000,21.20240000
1515715200000,21.10220000,25.18000000,19.10000000,22.19990000
1515801600000,22.19990000,23.49980000,21.04000000,22.02460000
1515888000000,22.02520000,22.10000000,18.21000000,20.45410000
1515974400000,20.45460000,23.23100000,19.01130000,19.33960000
1516060800000,19.43760000,19.44750000,9.89000000,13.19960000
1516147200000,13.02620000,15.70000000,9.40010000,14.19980000
1516233600000,14.11910000,15.90000000,13.02030000,14.13970000
1516320000000,14.04050000,15.47990000,13.50100000,14.94470000
1516406400000,14.94470000,16.68000000,14.82490000,16.17120000
1516492800000,16.16020000,16.26000000,13.03390000,14.13340000
1516579200000,14.13340000,14.49780000,11.61010000,12.91000000
1516665600000,12.91490000,13.90000000,11.63700000,13.10220000
1516752000000,13.14940000,14.30000000,12.60000000,13.80000000
1516838400000,13.79980000,14.15160000,13.01000000,13.19050000
1516924800000,13.19050000,13.59890000,12.01000000,13.13440000
1517011200000,13.16900000,13.55100000,12.85000000,13.39940000
1517097600000,13.39910000,14.02350000,13.30000000,13.77390000
1517184000000,13.77390000,13.87000000,12.73900000,12.81500000
1517270400000,12.82950000,12.98000000,11.11000000,11.47490000
1517356800000,11.46000000,11.54830000,10.55300000,11.31310000
1517443200000,11.31310000,11.45000000,8.63000000,9.51380000
1517529600000,9.51380000,10.74900000,7.30000000,9.74840000
1517616000000,9.74850000,10.35400000,8.58180000,9.72520000
1517702400000,9.74970000,9.75270000,8.01200000,8.35110000
1517788800000,8.40030000,8.60050000,6.08010000,6.73150000
1517875200000,6.72160000,8.60000000,5.52330000,8.26300000
1517961600000,8.25020000,9.23600000,7.28000000,8.06470000
1518048000000,8.09790000,8.38870000,8.00120000,8.27910000
1518134400000,8.27910000,10.00000000,8.27900000,9.86000000
1518220800000,9.86000000,10.44440000,8.76700000,9.24480000
1518307200000,9.25010000,9.50000000,8.02000000,8.67400000
1518393600000,8.67390000,9.43480000,8.65900000,9.33890000
1518480000000,9.33900000,9.36000000,8.73060000,9.01600000
1518566400000,9.00010000,10.65000000,8.95300000,10.40960000
1518652800000,10.40630000,11.29000000,9.97840000,10.86610000
1518739200000,10.87840000,11.25000000,10.30000000,11.25000000
1518825600000,11.20540000,11.84610000,10.85000000,11.66000000
1518912000000,11.68270000,11.68270000,10.58190000,10.66310000
1518998400000,10.66310000,11.18990000,10.53980000,11.06010000
1519084800000,11.06990000,11.20000000,9.68000000,9.88880000
1519171200000,9.88880000,10.22520000,9.04500000,9.37990000
1519257600000,9.39500000,9.81290000,8.62030000,8.86000000
1519344000000,8.84740000,9.73010000,8.60000000,9.69300000
1519430400000,9.70000000,9.83790000,8.69020000,9.08730000
1519516800000,9.11610000,9.47000000,8.90000000,9.35000000
1519603200000,9.36770000,10.09990000,9.09000000,9.91990000
1519689600000,9.91990000,11.11110000,9.77130000,10.56000000
1519776000000,10.56000000,11.17430000,10.32950000,10.45360000
1519862400000,10.46410000,10.68000000,10.32450000,10.47680000
1519948800000,10.47150000,10.58500000,10.11360000,10.23480000
1520035200000,10.23470000,10.46940000,10.11710000,10.23990000
1520121600000,10.23990000,10.42390000,9.85010000,10.41390000
1520208000000,10.41390000,10.45330000,10.08470000,10.08470000
1520294400000,10.08400000,10.13400000,9.10250000,9.38990000
1520380800000,9.38990000,10.21140000,8.11000000,9.04050000
1520467200000,9.04460000,9.19210000,8.02110000,8.27030000
1520553600000,8.27030000,8.34210000,7.06000000,8.28070000
1520640000000,8.29510000,8.34980000,7.55530000,7.65000000
1520726400000,7.65000000,8.42300000,7.20000000,8.26800000
1520812800000,8.26790000,8.49880000,7.66000000,8.03400000
1520899200000,8.02040000,11.00000000,7.80550000,10.21880000
1520985600000,10.19990000,10.67530000,8.50000000,8.92430000
1521072000000,8.91500000,9.44860000,8.30000000,9.10470000
1521158400000,9.10740000,9.38000000,8.55000000,9.06450000
1521244800000,9.10430000,9.47100000,8.62450000,8.92310000
1521331200000,8.92560000,8.98000000,7.80000000,8.96480000
1521417600000,8.96640000,9.40000000,8.45000000,9.03500000
1521504000000,9.03500000,9.28880000,8.60010000,9.16180000
1521590400000,9.18650000,10.33830000,9.01000000,9.97770000
1521676800000,9.97290000,10.94000000,9.47000000,10.08060000
1521763200000,10.06140000,11.98000000,9.50000000,11.73970000
1521849600000,11.71580000,14.94440000,11.53140000,13.23980000
1521936000000,13.23980000,14.26000000,12.47710000,12.95000000
1522022400000,12.95000000,13.04000000,10.81890000,12.05000000
1522108800000,12.01000000,12.23000000,10.83000000,11.54040000
1522195200000,11.54040000,12.23500000,11.31000000,11.68880000
1522281600000,11.68700000,11.74940000,10.11000000,10.18770000
1522368000000,10.18770000,10.87690000,9.63050000,10.39550000
1522454400000,10.40000000,11.48360000,10.25000000,11.05100000
1522540800000,11.05990000,11.31060000,10.30020000,11.07670000
1522627200000,11.09560000,12.68000000,10.98150000,12.59960000
1522713600000,12.59960000,13.97010000,12.21140000,13.30500000
1522800000000,13.27880000,13.48890000,12.00000000,12.21000000
1522886400000,12.20980000,12.65000000,12.09300000,12.48880000
1522972800000,12.48880000,12.70010000,12.01150000,12.25990000
1523059200000,12.26000000,12.64870000,12.22000000,12.50000000
1523145600000,12.50000000,12.52160000,12.11000000,12.13110000
1523232000000,12.12440000,12.55000000,11.51000000,11.88880000
1523318400000,11.88320000,12.44100000,11.77000000,12.09040000
1523404800000,12.11210000,12.33000000,11.77000000,12.33000000
1523491200000,12.33000000,13.03400000,11.85000000,13.00870000
1523577600000,13.00870000,13.82000000,12.69610000,13.52000000
1523664000000,13.52000000,13.88000000,12.91740000,13.28880000
1523750400000,13.28650000,13.62000000,12.90000000,13.09890000
1523836800000,13.09850000,13.09970000,12.01100000,12.23420000
1523923200000,12.23420000,12.48480000,11.66580000,11.77700000
1524009600000,11.77700000,12.45000000,11.51100000,12.29990000
1524096000000,12.29990000,12.44000000,12.02000000,12.36100000
1524182400000,12.35020000,12.72410000,11.85000000,12.58580000
1524268800000,12.57400000,13.74000000,12.38000000,13.33020000
1524355200000,13.36890000,13.39870000,12.80000000,12.88880000
1524441600000,12.88870000,13.86440000,12.82000000,13.64500000
1524528000000,13.64490000,15.68050000,13.60960000,15.08950000
1524614400000,15.07860000,15.90000000,12.91000000,13.39990000
1524700800000,13.39990000,14.75000000,13.18550000,14.63000000
1524787200000,14.62990000,14.78540000,14.10750000,14.23960000
1524873600000,14.24930000,15.40000000,14.16280000,15.20110000
1524960000000,15.16720000,15.43600000,14.50010000,15.04890000
1525046400000,15.04890000,15.15000000,14.04000000,14.32910000
1525132800000,14.32710000,14.32880000,13.50000000,14.17110000
1525219200000,14.14210000,14.44000000,13.90010000,14.43900000
1525305600000,14.43890000,14.85990000,14.17990000,14.69990000
1525392000000,14.64930000,14.74990000,14.25000000,14.36220000
1525478400000,14.36210000,14.57000000,14.21000000,14.44680000
1525564800000,14.44400000,14.93840000,13.54950000,14.01200000
1525651200000,13.99930000,14.07640000,12.91500000,13.71000000
1525737600000,13.71910000,13.97330000,13.00010000,13.49810000
1525824000000,13.50000000,14.80000000,13.02000000,14.64170000
