timstamp,high,low,open,close
1525392000000,0.50000000,1.50000000,0.50000000,0.88990000
1525478400000,0.88980000,0.93500000,0.88800000,0.90280000
1525564800000,0.90280000,0.91800000,0.83774000,0.86483000
1525651200000,0.86482000,0.86886000,0.80000000,0.82490000
1525737600000,0.82490000,0.84802000,0.79200000,0.80667000
1525824000000,0.80667000,0.81894000,0.75690000,0.79481000
1525910400000,0.79481000,0.80572000,0.74085000,0.74558000
1525996800000,0.74920000,0.75602000,0.64758000,0.67610000
1526083200000,0.67376000,0.71000000,0.62519000,0.68522000
1526169600000,0.68192000,0.75010000,0.66456000,0.72999000
1526256000000,0.72999000,0.74990000,0.68585000,0.72694000
1526342400000,0.72695000,0.74892000,0.68010000,0.68900000
1526428800000,0.68900000,0.71200000,0.65756000,0.70585000
1526515200000,0.70942000,0.71200000,0.64820000,0.65849000
1526601600000,0.65849000,0.68255000,0.64600000,0.67766000
1526688000000,0.67698000,0.69139000,0.66110000,0.67339000
1526774400000,0.67483000,0.70659000,0.66800000,0.69940000
1526860800000,0.69940000,0.70500000,0.66666000,0.67612000
1526947200000,0.67612000,0.67817000,0.63500000,0.63782000
1527033600000,0.63782000,0.64488000,0.57310000,0.59198000
1527120000000,0.59053000,0.64000000,0.57617000,0.62814000
1527206400000,0.62966000,0.63391000,0.59336000,0.60459000
1527292800000,0.60596000,0.62618000,0.59771000,0.60852000
1527379200000,0.60907000,0.64800000,0.59705000,0.60416000
1527465600000,0.60417000,0.60910000,0.54340000,0.54689000
1527552000000,0.54689000,0.60921000,0.54303000,0.59998000
1527638400000,0.59970000,0.62600000,0.58101000,0.60149000
1527724800000,0.60051000,0.62255000,0.58829000,0.61140000
1527811200000,0.61140000,0.62428000,0.60240000,0.62151000
1527897600000,0.62236000,0.65204000,0.61513000,0.64269000
1527984000000,0.64285000,0.69101000,0.63862000,0.69010000
1528070400000,0.69010000,0.70700000,0.63510000,0.65507000
1528156800000,0.65508000,0.68600000,0.63280000,0.67464000
1528243200000,0.67507000,0.68330000,0.65300000,0.67410000
1528329600000,0.67380000,0.69000000,0.67089000,0.67756000
1528416000000,0.67770000,0.68000000,0.65832000,0.67210000
1528502400000,0.67211000,0.68000000,0.65514000,0.65740000
1528588800000,0.65687000,0.65850000,0.55000000,0.58201000
1528675200000,0.58202000,0.60000000,0.56000000,0.59989000
1528761600000,0.59901000,0.59910000,0.54150000,0.55560000
1528848000000,0.55560000,0.56124000,0.50401000,0.52862000
1528934400000,0.52863000,0.56900000,0.51934000,0.55769000
1529020800000,0.55765000,0.55927000,0.52447000,0.53258000
1529107200000,0.53224000,0.53850000,0.51733000,0.53275000
1529193600000,0.53232000,0.54370000,0.51999000,0.52617000
1529280000000,0.52669000,0.55350000,0.50818000,0.53870000
1529366400000,0.53835000,0.56185000,0.52070000,0.54834000
1529452800000,0.54833000,0.55188000,0.52065000,0.53916000
1529539200000,0.53919000,0.54900000,0.52899000,0.53457000
1529625600000,0.53420000,0.53506000,0.46859000,0.48216000
1529712000000,0.48287000,0.49909000,0.47333000,0.49005000
1529798400000,0.48963000,0.51000000,0.43724000,0.47331000
